id,usia,gender,year_in_school,major,pendapatan,bantuan,pendidikan,tempat_tinggal,makanan,transportasi,buku,hiburan,perawatan,teknologi,kesehatan,lainnya,preferred_payment_method,total_pemasukan,total_pengeluaran,sisa_uang,rasio_pengeluaran,financial_score,status_finansial,cluster,nama_cluster
578,24,Male,Freshman,Psychology,11120000,7312000,1741333.0,2102400.0,1904000.0,369600.0,697600.0,302400.0,134400.0,1447200.0,767200.0,459200.0,Cash,18432000,9925333.0,8506667.0,0.5384837782118056,57.4,Waspada,0,Mahasiswa Mapan & Hemat
579,20,Male,Sophomore,Biology,23664000,6368000,2942400.0,4099200.0,1332800.0,446400.0,1625600.0,566400.0,123200.0,1029600.0,201600.0,375200.0,Cash,30032000,12742400.0,17289600.0,0.4242940863079382,66.87,Sangat Sehat,0,Mahasiswa Mapan & Hemat
580,21,Non-binary,Sophomore,Economics,15904000,7504000,2017600.0,1992000.0,806400.0,825600.0,851200.0,196800.0,492800.0,2044800.0,649600.0,1114400.0,Mobile Payment App,23408000,10991200.0,12416800.0,0.4695488721804511,61.11,Waspada,0,Mahasiswa Mapan & Hemat
581,25,Female,Sophomore,Biology,13488000,8880000,2704533.0,2899200.0,705600.0,936000.0,1235200.0,513600.0,296800.0,1144800.0,274400.0,403200.0,Mobile Payment App,22368000,11113333.0,11254667.0,0.4968407099427754,62.38,Stabil,0,Mahasiswa Mapan & Hemat
582,21,Non-binary,Junior,Biology,22592000,10736000,3200000.0,4401600.0,1652000.0,916800.0,659200.0,105600.0,476000.0,2138400.0,347200.0,784000.0,Mobile Payment App,33328000,14680800.0,18647200.0,0.4404944791166587,66.62,Sangat Sehat,0,Mahasiswa Mapan & Hemat
583,22,Male,Junior,Computer Science,11632000,3808000,2855467.0,3518400.0,1820000.0,873600.0,992000.0,201600.0,453600.0,1584000.0,1114400.0,985600.0,Credit/Debit Card,15440000,14398667.0,1041333.0,0.9325561528497409,17.81,Bahaya,1,Mahasiswa Boros / Defisit
584,25,Male,Sophomore,Computer Science,9952000,10272000,2473067.0,4137600.0,1624000.0,960000.0,1702400.0,100800.0,246400.0,1648800.0,940800.0,431200.0,Mobile Payment App,20224000,14265067.0,5958933.0,0.7053533920094937,38.45,Bahaya,1,Mahasiswa Boros / Defisit
585,23,Female,Senior,Computer Science,22272000,3152000,1685867.0,4579200.0,1607200.0,484800.0,1075200.0,264000.0,291200.0,1296000.0,756000.0,554400.0,Credit/Debit Card,25424000,12593867.0,12830133.0,0.4953534848961611,66.08,Stabil,0,Mahasiswa Mapan & Hemat
586,19,Male,Sophomore,Computer Science,23856000,12944000,2626133.0,3801600.0,1069600.0,691200.0,1836800.0,388800.0,201600.0,1605600.0,582400.0,1041600.0,Credit/Debit Card,36800000,13845333.0,22954667.0,0.376231875,67.0,Sangat Sehat,0,Mahasiswa Mapan & Hemat
587,22,Non-binary,Junior,Engineering,16608000,8640000,2334933.0,3796800.0,1131200.0,446400.0,1177600.0,504000.0,268800.0,1828800.0,442400.0,896000.0,Mobile Payment App,25248000,12826933.0,12421067.0,0.5080375871356148,61.3,Waspada,0,Mahasiswa Mapan & Hemat
588,24,Female,Junior,Biology,13664000,8016000,1743467.0,4752000.0,1394400.0,950400.0,1580800.0,648000.0,151200.0,381600.0,548800.0,375200.0,Mobile Payment App,21680000,12525867.0,9154133.0,0.5777613929889299,55.81,Waspada,0,Mahasiswa Mapan & Hemat
589,21,Male,Sophomore,Biology,22640000,11008000,2779200.0,4113600.0,1422400.0,748800.0,1760000.0,710400.0,302400.0,1634400.0,666400.0,487200.0,Cash,33648000,14624800.0,19023200.0,0.434640989063243,65.51,Stabil,0,Mahasiswa Mapan & Hemat
590,18,Non-binary,Senior,Economics,18176000,6944000,2411733.0,3081600.0,806400.0,580800.0,1401600.0,715200.0,448000.0,1353600.0,302400.0,817600.0,Mobile Payment App,25120000,11918933.0,13201067.0,0.4744798168789809,62.27,Stabil,0,Mahasiswa Mapan & Hemat
591,22,Non-binary,Senior,Computer Science,15536000,1600000,1944000.0,4699200.0,912800.0,643200.0,320000.0,408000.0,481600.0,1922400.0,1080800.0,448000.0,Credit/Debit Card,17136000,12860000.0,4276000.0,0.7504668534080299,34.55,Bahaya,1,Mahasiswa Boros / Defisit
592,20,Non-binary,Senior,Economics,17840000,496000,2776533.0,2121600.0,1859200.0,715200.0,1465600.0,556800.0,386400.0,1958400.0,576800.0,896000.0,Mobile Payment App,18336000,13312533.0,5023467.0,0.7260325589005235,32.86,Bahaya,1,Mahasiswa Boros / Defisit
593,20,Non-binary,Freshman,Biology,8368000,4464000,2547733.0,2001600.0,1433600.0,902400.0,998400.0,504000.0,431200.0,1375200.0,767200.0,229600.0,Cash,12832000,11190933.0,1641067.0,0.8721113622194514,21.14,Bahaya,1,Mahasiswa Boros / Defisit
594,24,Non-binary,Junior,Psychology,8528000,13040000,2997333.0,4080000.0,1136800.0,796800.0,1408000.0,436800.0,190400.0,1692000.0,218400.0,772800.0,Credit/Debit Card,21568000,13729333.0,7838667.0,0.6365603208456974,44.81,Bahaya,1,Mahasiswa Boros / Defisit
595,19,Female,Sophomore,Psychology,18064000,13312000,2072000.0,3316800.0,733600.0,705600.0,1395200.0,182400.0,212800.0,2102400.0,940800.0,560000.0,Cash,31376000,12221600.0,19154400.0,0.3895206527281999,66.09,Stabil,0,Mahasiswa Mapan & Hemat
596,22,Non-binary,Senior,Economics,11824000,14128000,1652800.0,4320000.0,1573600.0,532800.0,691200.0,580800.0,162400.0,1159200.0,767200.0,257600.0,Credit/Debit Card,25952000,11697600.0,14254400.0,0.45073982737361284,68.45,Sangat Sehat,0,Mahasiswa Mapan & Hemat
597,18,Female,Senior,Engineering,17584000,6768000,1968000.0,4670400.0,1607200.0,470400.0,1728000.0,700800.0,560000.0,979200.0,716800.0,722400.0,Mobile Payment App,24352000,14123200.0,10228800.0,0.5799605781865966,52.86,Waspada,1,Mahasiswa Boros / Defisit
598,25,Non-binary,Junior,Psychology,9760000,2368000,2887467.0,4257600.0,1433600.0,273600.0,1337600.0,403200.0,425600.0,1584000.0,1030400.0,582400.0,Mobile Payment App,12128000,14215467.0,-2087467.0,1.1721196405013192,12.59,Bahaya,1,Mahasiswa Boros / Defisit
599,23,Male,Junior,Biology,20880000,10272000,2968533.0,4051200.0,1534400.0,576000.0,1139200.0,134400.0,156800.0,1288800.0,683200.0,408800.0,Credit/Debit Card,31152000,12941333.0,18210667.0,0.4154254301489471,67.67,Sangat Sehat,0,Mahasiswa Mapan & Hemat
600,23,Female,Freshman,Engineering,20208000,11904000,1796800.0,3960000.0,789600.0,561600.0,864000.0,216000.0,218400.0,1144800.0,884800.0,638400.0,Cash,32112000,11074400.0,21037600.0,0.3448679621325361,70.59,Sangat Sehat,0,Mahasiswa Mapan & Hemat
601,23,Female,Freshman,Engineering,10496000,13376000,1912533.0,3696000.0,963200.0,532800.0,1670400.0,374400.0,554400.0,1274400.0,812000.0,414400.0,Cash,23872000,12204533.0,11667467.0,0.5112488689678284,60.99,Waspada,0,Mahasiswa Mapan & Hemat
602,22,Female,Junior,Economics,15600000,6496000,2056000.0,3609600.0,1394400.0,446400.0,780800.0,600000.0,313600.0,1303200.0,576800.0,280000.0,Credit/Debit Card,22096000,11360800.0,10735200.0,0.5141564083997103,62.17,Stabil,0,Mahasiswa Mapan & Hemat
603,25,Male,Freshman,Computer Science,23344000,15936000,2643733.0,4281600.0,795200.0,244800.0,1555200.0,614400.0,464800.0,943200.0,358400.0,196000.0,Mobile Payment App,39280000,12097333.0,27182667.0,0.3079769093686354,70.88,Sangat Sehat,0,Mahasiswa Mapan & Hemat
604,25,Non-binary,Junior,Biology,20832000,1840000,1741333.0,2692800.0,1411200.0,422400.0,1254400.0,403200.0,151200.0,1137600.0,700000.0,677600.0,Mobile Payment App,22672000,10591733.0,12080267.0,0.46717241531404374,64.13,Stabil,0,Mahasiswa Mapan & Hemat
605,18,Female,Senior,Computer Science,17840000,11344000,2530667.0,3518400.0,1467200.0,566400.0,1260800.0,465600.0,442400.0,1310400.0,179200.0,291200.0,Mobile Payment App,29184000,12032267.0,17151733.0,0.41228985060307016,67.35,Sangat Sehat,0,Mahasiswa Mapan & Hemat
606,24,Non-binary,Freshman,Engineering,13056000,10528000,2460800.0,2390400.0,1013600.0,494400.0,345600.0,321600.0,380800.0,2073600.0,912800.0,789600.0,Mobile Payment App,23584000,11183200.0,12400800.0,0.47418588873812756,61.49,Waspada,0,Mahasiswa Mapan & Hemat
607,24,Non-binary,Freshman,Engineering,21728000,512000,3017600.0,3340800.0,761600.0,369600.0,1382400.0,336000.0,498400.0,741600.0,504000.0,912800.0,Mobile Payment App,22240000,11864800.0,10375200.0,0.5334892086330936,56.2,Waspada,0,Mahasiswa Mapan & Hemat
608,20,Female,Junior,Psychology,16864000,1392000,3004800.0,4790400.0,1489600.0,816000.0,1222400.0,657600.0,560000.0,1260000.0,526400.0,453600.0,Cash,18256000,14780800.0,3475200.0,0.8096406660823838,29.07,Bahaya,1,Mahasiswa Boros / Defisit
609,24,Non-binary,Freshman,Engineering,21952000,3328000,2424000.0,3211200.0,1467200.0,364800.0,1350400.0,662400.0,464800.0,2095200.0,408800.0,610400.0,Credit/Debit Card,25280000,13059200.0,12220800.0,0.5165822784810127,59.0,Waspada,0,Mahasiswa Mapan & Hemat
610,24,Non-binary,Sophomore,Engineering,17616000,8128000,1982933.0,2030400.0,1909600.0,744000.0,1862400.0,532800.0,420000.0,1893600.0,683200.0,291200.0,Mobile Payment App,25744000,12350133.0,13393867.0,0.4797285969546302,62.19,Stabil,0,Mahasiswa Mapan & Hemat
611,23,Male,Junior,Engineering,20128000,15024000,2486400.0,3576000.0,1400000.0,580800.0,1523200.0,484800.0,336000.0,1893600.0,190400.0,632800.0,Cash,35152000,13104000.0,22048000.0,0.3727810650887574,67.81,Sangat Sehat,0,Mahasiswa Mapan & Hemat
612,23,Male,Freshman,Biology,22384000,10608000,2546667.0,2937600.0,1618400.0,811200.0,742400.0,710400.0,414400.0,1720800.0,1114400.0,459200.0,Cash,32992000,13075467.0,19916533.0,0.3963223508729389,66.46,Stabil,0,Mahasiswa Mapan & Hemat
613,21,Male,Senior,Biology,23504000,9472000,3032000.0,2424000.0,1523200.0,268800.0,1529600.0,110400.0,319200.0,1159200.0,599200.0,1024800.0,Cash,32976000,11990400.0,20985600.0,0.3636098981077147,66.0,Stabil,0,Mahasiswa Mapan & Hemat
614,23,Male,Sophomore,Engineering,8960000,4800000,2642133.0,2659200.0,560000.0,585600.0,1113600.0,523200.0,515200.0,1353600.0,380800.0,644000.0,Cash,13760000,10977333.0,2782667.0,0.7977712936046512,26.09,Bahaya,1,Mahasiswa Boros / Defisit
615,24,Male,Freshman,Engineering,8432000,5392000,2841600.0,2217600.0,1954400.0,820800.0,1843200.0,696000.0,515200.0,1735200.0,672000.0,700000.0,Credit/Debit Card,13824000,13996000.0,-172000.0,1.0124421296296295,10.7,Bahaya,1,Mahasiswa Boros / Defisit
616,20,Male,Freshman,Biology,18640000,4512000,1740800.0,4171200.0,739200.0,436800.0,1632000.0,268800.0,207200.0,612000.0,1047200.0,341600.0,Mobile Payment App,23152000,11196800.0,11955200.0,0.48362128541810645,64.98,Stabil,0,Mahasiswa Mapan & Hemat
617,25,Male,Junior,Computer Science,15936000,11072000,2481600.0,3672000.0,1965600.0,710400.0,1555200.0,148800.0,324800.0,532800.0,1069600.0,985600.0,Credit/Debit Card,27008000,13446400.0,13561600.0,0.49786729857819906,64.25,Stabil,0,Mahasiswa Mapan & Hemat
618,24,Male,Junior,Engineering,10080000,8448000,2133867.0,4420800.0,2111200.0,926400.0,556800.0,681600.0,336000.0,1116000.0,285600.0,324800.0,Cash,18528000,12893067.0,5634933.0,0.6958693329015544,42.63,Bahaya,1,Mahasiswa Boros / Defisit
619,19,Male,Junior,Engineering,8672000,3280000,2473600.0,4022400.0,1859200.0,321600.0,1516800.0,355200.0,448000.0,1476000.0,649600.0,980000.0,Mobile Payment App,11952000,14102400.0,-2150400.0,1.1799196787148594,13.2,Bahaya,1,Mahasiswa Boros / Defisit
620,19,Non-binary,Freshman,Psychology,10368000,14864000,2290133.0,3340800.0,1495200.0,499200.0,1376000.0,379200.0,537600.0,2059200.0,196000.0,246400.0,Credit/Debit Card,25232000,12419733.0,12812267.0,0.49222150443880786,63.2,Stabil,0,Mahasiswa Mapan & Hemat
621,22,Non-binary,Senior,Computer Science,10224000,11184000,2466667.0,2222400.0,1892800.0,384000.0,1696000.0,244800.0,448000.0,2124000.0,576800.0,767200.0,Credit/Debit Card,21408000,12822667.0,8585333.0,0.5989661341554559,46.65,Waspada,1,Mahasiswa Boros / Defisit
622,18,Non-binary,Sophomore,Engineering,11664000,10640000,2380800.0,3216000.0,2116800.0,585600.0,1222400.0,696000.0,526400.0,1425600.0,946400.0,565600.0,Cash,22304000,13681600.0,8622400.0,0.6134146341463415,47.35,Waspada,1,Mahasiswa Boros / Defisit
623,19,Male,Junior,Computer Science,16336000,7568000,2460800.0,4200000.0,1579200.0,273600.0,1222400.0,201600.0,224000.0,1101600.0,593600.0,879200.0,Mobile Payment App,23904000,12736000.0,11168000.0,0.5327978580990629,59.25,Waspada,0,Mahasiswa Mapan & Hemat
624,23,Male,Senior,Economics,19664000,12704000,2649600.0,4574400.0,1209600.0,408000.0,544000.0,686400.0,207200.0,2016000.0,526400.0,1036000.0,Credit/Debit Card,32368000,13857600.0,18510400.0,0.4281265447355413,66.28,Stabil,0,Mahasiswa Mapan & Hemat
625,21,Male,Junior,Engineering,10560000,3312000,2861333.0,2625600.0,1086400.0,283200.0,716800.0,470400.0,128800.0,1648800.0,940800.0,358400.0,Credit/Debit Card,13872000,11120533.0,2751467.0,0.8016531862745098,26.13,Bahaya,1,Mahasiswa Boros / Defisit
626,21,Non-binary,Freshman,Computer Science,21488000,96000,1654933.0,3643200.0,1332800.0,360000.0,1849600.0,513600.0,229600.0,1224000.0,498400.0,246400.0,Cash,21584000,11552533.0,10031467.0,0.535235961823573,58.5,Waspada,0,Mahasiswa Mapan & Hemat
627,25,Non-binary,Junior,Computer Science,13328000,6560000,2433067.0,2520000.0,1848000.0,240000.0,1568000.0,537600.0,498400.0,950400.0,767200.0,868000.0,Cash,19888000,12230667.0,7657333.0,0.6149772224456959,45.49,Bahaya,1,Mahasiswa Boros / Defisit
628,22,Male,Freshman,Computer Science,8880000,816000,2698667.0,2563200.0,1982400.0,331200.0,409600.0,158400.0,268800.0,547200.0,235200.0,145600.0,Cash,9696000,9340267.0,355733.0,0.9633113655115512,18.27,Bahaya,1,Mahasiswa Boros / Defisit
629,22,Male,Freshman,Engineering,8656000,1504000,2865600.0,1963200.0,1478400.0,379200.0,1843200.0,283200.0,240800.0,813600.0,980000.0,184800.0,Credit/Debit Card,10160000,11032000.0,-872000.0,1.0858267716535432,10.39,Bahaya,1,Mahasiswa Boros / Defisit
630,22,Non-binary,Senior,Economics,11968000,4736000,2113067.0,3460800.0,2178400.0,340800.0,691200.0,427200.0,520800.0,763200.0,1041600.0,952000.0,Credit/Debit Card,16704000,12489067.0,4214933.0,0.7476692409003831,34.58,Bahaya,1,Mahasiswa Boros / Defisit
631,21,Female,Sophomore,Engineering,23632000,7952000,2286400.0,4084800.0,1657600.0,254400.0,608000.0,643200.0,341600.0,1029600.0,487200.0,750400.0,Cash,31584000,12143200.0,19440800.0,0.38447315096251267,69.44,Sangat Sehat,0,Mahasiswa Mapan & Hemat
632,22,Non-binary,Senior,Biology,19776000,3024000,3016000.0,3710400.0,980000.0,696000.0,1638400.0,585600.0,336000.0,1029600.0,660800.0,946400.0,Credit/Debit Card,22800000,13599200.0,9200800.0,0.5964561403508772,48.32,Waspada,1,Mahasiswa Boros / Defisit
633,25,Male,Freshman,Biology,9472000,10512000,2027200.0,4507200.0,767200.0,609600.0,1792000.0,283200.0,420000.0,1908000.0,392000.0,476000.0,Cash,19984000,13182400.0,6801600.0,0.6596477181745396,42.48,Bahaya,1,Mahasiswa Boros / Defisit
634,25,Female,Senior,Computer Science,8928000,13280000,2475733.0,4296000.0,1954400.0,427200.0,1747200.0,216000.0,464800.0,568800.0,683200.0,800800.0,Mobile Payment App,22208000,13634133.0,8573867.0,0.6139288994956772,49.0,Waspada,1,Mahasiswa Boros / Defisit
635,23,Male,Sophomore,Engineering,14800000,6624000,2198933.0,3724800.0,996800.0,508800.0,1715200.0,504000.0,218400.0,1447200.0,806400.0,604800.0,Credit/Debit Card,21424000,12725333.0,8698667.0,0.5939755881254668,49.08,Waspada,1,Mahasiswa Boros / Defisit
636,18,Male,Senior,Computer Science,11504000,7968000,2016000.0,2371200.0,1747200.0,715200.0,710400.0,604800.0,408800.0,432000.0,319200.0,946400.0,Mobile Payment App,19472000,10271200.0,9200800.0,0.5274856203779786,59.89,Waspada,0,Mahasiswa Mapan & Hemat
637,24,Female,Junior,Engineering,15696000,14000000,1741867.0,4089600.0,1125600.0,801600.0,652800.0,566400.0,403200.0,892800.0,347200.0,616000.0,Credit/Debit Card,29696000,11237067.0,18458933.0,0.37840338766163795,70.93,Sangat Sehat,0,Mahasiswa Mapan & Hemat
638,25,Non-binary,Senior,Economics,22096000,14112000,1975467.0,2227200.0,1506400.0,422400.0,1644800.0,504000.0,263200.0,763200.0,756000.0,369600.0,Credit/Debit Card,36208000,10432267.0,25775733.0,0.2881204982324348,70.43,Sangat Sehat,0,Mahasiswa Mapan & Hemat
639,18,Non-binary,Sophomore,Biology,14864000,2016000,1790400.0,2952000.0,1814400.0,350400.0,1036800.0,720000.0,324800.0,1519200.0,487200.0,431200.0,Cash,16880000,11426400.0,5453600.0,0.6769194312796208,40.68,Bahaya,1,Mahasiswa Boros / Defisit
640,24,Male,Junior,Biology,19920000,14496000,2907733.0,2203200.0,1428000.0,614400.0,608000.0,211200.0,263200.0,2073600.0,1092000.0,1069600.0,Mobile Payment App,34416000,12470933.0,21945067.0,0.36235858321710834,65.72,Stabil,0,Mahasiswa Mapan & Hemat
641,20,Female,Junior,Economics,11056000,5440000,2025600.0,3590400.0,851200.0,254400.0,1676800.0,566400.0,509600.0,806400.0,912800.0,397600.0,Mobile Payment App,16496000,11591200.0,4904800.0,0.7026673132880699,36.74,Bahaya,1,Mahasiswa Boros / Defisit
642,24,Female,Freshman,Psychology,21216000,7984000,2854933.0,4089600.0,722400.0,796800.0,1171200.0,436800.0,476000.0,2095200.0,302400.0,789600.0,Credit/Debit Card,29200000,13734933.0,15465067.0,0.4703744178082192,63.44,Stabil,0,Mahasiswa Mapan & Hemat
643,18,Non-binary,Junior,Psychology,16000000,3248000,2772800.0,2683200.0,2077600.0,499200.0,921600.0,336000.0,352800.0,734400.0,532000.0,588000.0,Credit/Debit Card,19248000,11497600.0,7750400.0,0.5973399833748961,50.05,Waspada,1,Mahasiswa Boros / Defisit
644,25,Male,Junior,Computer Science,9472000,10592000,2784533.0,3331200.0,666400.0,446400.0,1760000.0,441600.0,324800.0,374400.0,1008000.0,896000.0,Credit/Debit Card,20064000,12033333.0,8030667.0,0.5997474581339713,47.11,Waspada,1,Mahasiswa Boros / Defisit
645,22,Male,Senior,Economics,19632000,3616000,1950933.0,4564800.0,1220800.0,955200.0,1523200.0,350400.0,442400.0,806400.0,1097600.0,375200.0,Mobile Payment App,23248000,13286933.0,9961067.0,0.5715301531314522,54.85,Waspada,0,Mahasiswa Mapan & Hemat
646,20,Female,Sophomore,Engineering,9200000,8544000,2789867.0,2428800.0,2116800.0,316800.0,902400.0,316800.0,420000.0,403200.0,856800.0,554400.0,Cash,17744000,11105867.0,6638133.0,0.6258942177637511,46.03,Waspada,1,Mahasiswa Boros / Defisit
647,19,Female,Junior,Engineering,20768000,5168000,1872000.0,2131200.0,1243200.0,806400.0,1414400.0,470400.0,341600.0,1260000.0,744800.0,386400.0,Credit/Debit Card,25936000,10670400.0,15265600.0,0.41141270820481185,65.3,Stabil,0,Mahasiswa Mapan & Hemat
648,23,Male,Sophomore,Engineering,18256000,7712000,1931200.0,2745600.0,677600.0,883200.0,691200.0,196800.0,308000.0,669600.0,705600.0,481600.0,Cash,25968000,9290400.0,16677600.0,0.3577634011090573,69.6,Sangat Sehat,0,Mahasiswa Mapan & Hemat
649,25,Male,Senior,Biology,11248000,10464000,3160533.0,3528000.0,1652000.0,480000.0,1779200.0,187200.0,448000.0,1000800.0,996800.0,1064000.0,Credit/Debit Card,21712000,14296533.0,7415467.0,0.6584622789240973,41.1,Bahaya,1,Mahasiswa Boros / Defisit
650,23,Female,Freshman,Economics,14864000,2560000,1837333.0,2006400.0,1192800.0,398400.0,1017600.0,417600.0,302400.0,396000.0,1108800.0,756000.0,Mobile Payment App,17424000,9433333.0,7990667.0,0.5413988177226814,55.2,Waspada,0,Mahasiswa Mapan & Hemat
651,23,Non-binary,Junior,Engineering,22640000,15520000,1970133.0,2462400.0,828800.0,753600.0,1900800.0,499200.0,235200.0,2116800.0,862400.0,901600.0,Mobile Payment App,38160000,12530933.0,25629067.0,0.32837874737945494,66.55,Stabil,0,Mahasiswa Mapan & Hemat
652,18,Non-binary,Senior,Engineering,21744000,6192000,3065067.0,4776000.0,1472800.0,926400.0,1574400.0,153600.0,128800.0,1094400.0,616000.0,672000.0,Credit/Debit Card,27936000,14479467.0,13456533.0,0.5183085266323024,62.01,Waspada,0,Mahasiswa Mapan & Hemat
653,23,Male,Freshman,Biology,18592000,11520000,3136000.0,3024000.0,1450400.0,561600.0,723200.0,609600.0,526400.0,907200.0,498400.0,728000.0,Cash,30112000,12164800.0,17947200.0,0.40398512221041444,66.26,Stabil,0,Mahasiswa Mapan & Hemat
654,18,Female,Sophomore,Biology,10608000,4864000,3016000.0,3033600.0,985600.0,427200.0,1376000.0,273600.0,341600.0,367200.0,313600.0,599200.0,Credit/Debit Card,15472000,10733600.0,4738400.0,0.6937435367114788,37.92,Bahaya,1,Mahasiswa Boros / Defisit
655,18,Non-binary,Freshman,Economics,22912000,144000,2969600.0,4459200.0,1254400.0,518400.0,1696000.0,331200.0,123200.0,734400.0,672000.0,845600.0,Credit/Debit Card,23056000,13604000.0,9452000.0,0.5900416377515614,50.99,Waspada,1,Mahasiswa Boros / Defisit
656,20,Non-binary,Freshman,Computer Science,10608000,13168000,1939733.0,3336000.0,1069600.0,705600.0,1772800.0,110400.0,408800.0,1526400.0,1052800.0,1002400.0,Mobile Payment App,23776000,12924533.0,10851467.0,0.5435957688425302,55.31,Waspada,0,Mahasiswa Mapan & Hemat
657,18,Non-binary,Senior,Economics,21232000,1744000,2120000.0,4512000.0,2032800.0,734400.0,1004800.0,422400.0,548800.0,856800.0,291200.0,112000.0,Credit/Debit Card,22976000,12635200.0,10340800.0,0.5499303621169916,59.84,Waspada,0,Mahasiswa Mapan & Hemat
658,22,Male,Senior,Psychology,16720000,5744000,2869867.0,2928000.0,1506400.0,340800.0,1337600.0,235200.0,464800.0,2095200.0,940800.0,1024800.0,Credit/Debit Card,22464000,13743467.0,8720533.0,0.61179963497151,44.99,Bahaya,1,Mahasiswa Boros / Defisit
659,21,Male,Junior,Computer Science,9904000,9680000,1726933.0,3806400.0,2128000.0,427200.0,556800.0,648000.0,201600.0,1504800.0,515200.0,470400.0,Credit/Debit Card,19584000,11985333.0,7598667.0,0.6119961703431372,50.46,Waspada,1,Mahasiswa Boros / Defisit
